Date,Compound,Thème Écologique
2023-02-07,-0.2467,Politiques environnementales et écologiques du gouvernement français
2023-02-07,0.4168,Soutien et financement de projets écologiques
2023-02-07,0.1027,Agricultures et politiques environnementales
2023-02-07,-0.1779,Soutien et financement de projets écologiques
2023-02-08,0.0,Politiques environnementales et écologiques du gouvernement français
2023-02-08,-0.4007,Politiques environnementales et écologiques du gouvernement français
2023-02-08,0.8297,Politiques environnementales et écologiques du gouvernement français
2023-02-08,0.7184,Agricultures et politiques environnementales
2023-02-08,0.0,Agricultures et politiques environnementales
2023-02-08,0.0,Soutien et financement de projets écologiques
2023-02-08,-0.5399,Soutien et financement de projets écologiques
2023-02-08,-0.0258,Politiques environnementales et écologiques du gouvernement français
2023-02-08,0.2023,Politiques environnementales et écologiques du gouvernement français
2023-02-08,-0.126,Politiques environnementales et écologiques du gouvernement français
2023-02-08,0.0,Politiques environnementales et écologiques du gouvernement français
2023-02-08,0.0,Politiques environnementales et écologiques du gouvernement français
2023-02-08,0.1027,Soutien et financement de projets écologiques
2023-02-08,0.2905,Politiques environnementales et écologiques du gouvernement français
2023-02-08,-0.1541,Politiques environnementales et écologiques du gouvernement français
2023-02-08,0.4574,Agricultures et politiques environnementales
2023-02-09,0.1027,Politiques environnementales et écologiques du gouvernement français
2023-02-09,0.0,Collectivités territoriales et développement durable
2023-02-09,-0.0772,Soutien et financement de projets écologiques
2023-02-09,-0.6996,Politiques environnementales et écologiques du gouvernement français
2023-02-09,0.2514,Politiques environnementales et écologiques du gouvernement français
2023-02-09,0.636,Politiques environnementales et écologiques du gouvernement français
2023-02-09,0.0,Soutien et financement de projets écologiques
2023-02-09,0.3382,Politiques environnementales et écologiques du gouvernement français
2023-02-09,-0.0271,Collectivités territoriales et développement durable
2023-02-09,0.1027,Soutien et financement de projets écologiques
2023-02-09,0.7418,Énergie et économie vers une société écologique
2023-02-10,-0.3365,Soutien et financement de projets écologiques
2023-02-10,0.5848,Collectivités territoriales et développement durable
2023-02-10,0.0,Politiques environnementales et écologiques du gouvernement français
2023-02-10,0.0,Agricultures et politiques environnementales
2023-02-10,0.7184,Soutien et financement de projets écologiques
2023-02-10,0.3802,Politiques environnementales et écologiques du gouvernement français
2023-02-10,0.3612,Politiques environnementales et écologiques du gouvernement français
2023-02-10,0.7399,Soutien et financement de projets écologiques
2023-02-10,0.0,Politiques environnementales et écologiques du gouvernement français
2023-02-10,0.5106,Soutien et financement de projets écologiques
2023-02-10,0.7096,Politiques environnementales et écologiques du gouvernement français
2023-02-10,0.1531,Énergie et économie vers une société écologique
2023-02-10,0.1531,Énergie et économie vers une société écologique
2023-02-11,0.1511,Collectivités territoriales et développement durable
2023-02-11,0.8011,Politiques environnementales et écologiques du gouvernement français
2023-02-11,-0.7263,Collectivités territoriales et développement durable
2023-02-11,-0.1759,Politiques environnementales et écologiques du gouvernement français
2023-02-11,0.4574,Agricultures et politiques environnementales
2023-02-11,-0.25,Collectivités territoriales et développement durable
2023-02-11,0.0772,Politiques environnementales et écologiques du gouvernement français
2023-02-11,0.4574,Agricultures et politiques environnementales
2023-02-11,0.6229,Politiques environnementales et écologiques du gouvernement français
2023-02-11,0.6808,Soutien et financement de projets écologiques
2023-02-12,-0.8416,Politiques environnementales et écologiques du gouvernement français
2023-02-12,0.5707,Énergie et économie vers une société écologique
2023-02-12,0.0,Politiques environnementales et écologiques du gouvernement français
2023-02-12,0.6439,Soutien et financement de projets écologiques
2023-02-12,0.4574,Agricultures et politiques environnementales
2023-02-12,-0.2598,Politiques environnementales et écologiques du gouvernement français
2023-02-12,0.4574,Agricultures et politiques environnementales
2023-02-12,-0.2486,Politiques environnementales et écologiques du gouvernement français
2023-02-12,0.4389,Politiques environnementales et écologiques du gouvernement français
2023-02-12,-0.126,Collectivités territoriales et développement durable
2023-02-12,0.4215,Collectivités territoriales et développement durable
2023-02-12,0.8213,Collectivités territoriales et développement durable
2023-02-12,0.0,Collectivités territoriales et développement durable
2023-02-13,0.5574,Politiques environnementales et écologiques du gouvernement français
2023-02-13,-0.34,Agricultures et politiques environnementales
2023-02-13,0.3191,Politiques environnementales et écologiques du gouvernement français
2023-02-13,0.4003,Politiques environnementales et écologiques du gouvernement français
2023-02-13,0.1779,Politiques environnementales et écologiques du gouvernement français
2023-02-13,0.2047,Politiques environnementales et écologiques du gouvernement français
2023-02-13,0.2206,Politiques environnementales et écologiques du gouvernement français
2023-02-13,0.0,Agricultures et politiques environnementales
2023-02-13,0.4724,Politiques environnementales et écologiques du gouvernement français
2023-02-13,-0.1606,Politiques environnementales et écologiques du gouvernement français
2023-02-13,0.7657,Soutien et financement de projets écologiques
2023-02-13,-0.602,Énergie et économie vers une société écologique
2023-02-13,0.4574,Agricultures et politiques environnementales
2023-02-14,-0.6385,Énergie et économie vers une société écologique
2023-02-14,-0.2924,Agricultures et politiques environnementales
2023-02-14,-0.7978,Soutien et financement de projets écologiques
2023-02-14,-0.4019,Politiques environnementales et écologiques du gouvernement français
2023-02-14,-0.0377,Énergie et économie vers une société écologique
2023-02-14,-0.3578,Politiques environnementales et écologiques du gouvernement français
2023-02-14,0.3612,Politiques environnementales et écologiques du gouvernement français
2023-02-14,0.0,Politiques environnementales et écologiques du gouvernement français
2023-02-14,-0.3049,Agricultures et politiques environnementales
2023-02-14,0.4574,Politiques environnementales et écologiques du gouvernement français
2023-02-14,-0.2244,Politiques environnementales et écologiques du gouvernement français
2023-02-14,0.2732,Politiques environnementales et écologiques du gouvernement français
2023-02-15,0.2942,Soutien et financement de projets écologiques
2023-02-15,0.8349,Soutien et financement de projets écologiques
2023-02-15,-0.7783,Politiques environnementales et écologiques du gouvernement français
2023-02-15,0.1739,Politiques environnementales et écologiques du gouvernement français
2023-02-15,0.8496,Politiques environnementales et écologiques du gouvernement français
2023-02-15,0.3129,Politiques environnementales et écologiques du gouvernement français
2023-02-15,-0.5707,Politiques environnementales et écologiques du gouvernement français
2023-02-15,-0.4019,Politiques environnementales et écologiques du gouvernement français
2023-02-15,0.0258,Soutien et financement de projets écologiques
2023-02-15,-0.3867,Soutien et financement de projets écologiques
2023-02-16,-0.6513,Politiques environnementales et écologiques du gouvernement français
2023-02-16,-0.296,Énergie et économie vers une société écologique
2023-02-16,0.4898,Agricultures et politiques environnementales
2023-02-16,-0.681,Soutien et financement de projets écologiques
2023-02-16,-0.2263,Politiques environnementales et écologiques du gouvernement français
2023-02-16,-0.0464,Agricultures et politiques environnementales
2023-02-16,0.7003,Soutien et financement de projets écologiques
2023-02-16,0.5386,Politiques environnementales et écologiques du gouvernement français
2023-02-16,0.8553,Soutien et financement de projets écologiques
2023-02-16,-0.319,Politiques environnementales et écologiques du gouvernement français
2023-02-16,0.4574,Agricultures et politiques environnementales
2023-02-16,-0.5093,Politiques environnementales et écologiques du gouvernement français
2023-02-16,0.1027,Politiques environnementales et écologiques du gouvernement français
2023-02-16,0.4574,Agricultures et politiques environnementales
2023-02-16,0.5106,Soutien et financement de projets écologiques
2023-02-17,-0.5255,Politiques environnementales et écologiques du gouvernement français
